Dataset,Original Rows,Columns,Type,Silhouettescore,DaviesBouldinscore,Calinskiharabazscore,Cohesionscore,Separationscore,RMSSTDscore,RSscore,XBscore,Adjustedrandomscore,Adjusted_mutual_info_score,Fowlkes_mallows_score,Normalizedmutualinfoscore,imbalanced_ratio_before_sampling,total_hypersphere,hypersphere_minority,hypersphere_majority,samplesperhypersphere,samplesperhypersphere_minority,samplesperhypersphere_majority,Average distance between class,overlapping,None,SMOTE,NearMiss,SMOTEENN,Randomoversampling,ADASYN,BorderlineSMOTE,SVMSMOTE,RandomUnderSampler,ClusterCentroids,NearMissversion1,NearMissversion2,NearMissversion3,TomekLinks,EditedNearestNeighbours,RepeatedEditedNearestNeighbours,AllKNN,CondensedNearestNeighbour,NeighbourhoodCleaningRule,InstanceHardnessThreshold,SMOTETomek,KNN,DT,GNB,SVM,RF,F1,G-mean,Accuracy,Precision,Recall
column3C.csv,310,6,1,0.449423656,0.630961928,242.3540544,300717.5757,474789.0795,12.77716764,0.612230825,0.224848619,0.314715655,0.40742149,0.62486755,0.411994526,0.4,62,24,16,5,2.5,9.375,8.355957834,0.015681714,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.79123948,0.770427207,0.794444444,0.825193009,0.794444444
column3C.csv,310,6,1,0.449423656,0.630961928,242.3540544,300717.5757,474789.0795,12.77716764,0.612230825,0.224848619,0.314715655,0.40742149,0.62486755,0.411994526,0.4,62,24,16,5,2.5,9.375,8.355957834,0.015681714,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.744326129,0.706735446,0.755555556,0.763743294,0.755555556
column3C.csv,310,6,1,0.449423656,0.630961928,242.3540544,300717.5757,474789.0795,12.77716764,0.612230825,0.224848619,0.314715655,0.40742149,0.62486755,0.411994526,0.4,62,24,16,5,2.5,9.375,8.355957834,0.015681714,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.567470389,0.504120905,0.553846154,0.525942519,0.553846154
column3C.csv,310,6,1,0.449423656,0.630961928,242.3540544,300717.5757,474789.0795,12.77716764,0.612230825,0.224848619,0.314715655,0.40742149,0.62486755,0.411994526,0.4,62,24,16,5,2.5,9.375,8.355957834,0.015681714,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.672817887,0.64335758,0.630769231,0.640512821,0.630769231
column3C.csv,310,6,1,0.449423656,0.630961928,242.3540544,300717.5757,474789.0795,12.77716764,0.612230825,0.224848619,0.314715655,0.40742149,0.62486755,0.411994526,0.4,62,24,16,5,2.5,9.375,8.355957834,0.015681714,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.680272362,0.659180835,0.646153846,0.65786687,0.646153846
column3C.csv,310,6,1,0.449423656,0.630961928,242.3540544,300717.5757,474789.0795,12.77716764,0.612230825,0.224848619,0.314715655,0.40742149,0.62486755,0.411994526,0.4,62,24,16,5,2.5,9.375,8.355957834,0.015681714,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.628455988,0.462437019,0.646153846,0.647244784,0.646153846
column3C.csv,310,6,1,0.449423656,0.630961928,242.3540544,300717.5757,474789.0795,12.77716764,0.612230825,0.224848619,0.314715655,0.40742149,0.62486755,0.411994526,0.4,62,24,16,5,2.5,9.375,8.355957834,0.015681714,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.679898083,0.635924967,0.653846154,0.682199915,0.653846154
column3C.csv,310,6,1,0.449423656,0.630961928,242.3540544,300717.5757,474789.0795,12.77716764,0.612230825,0.224848619,0.314715655,0.40742149,0.62486755,0.411994526,0.4,62,24,16,5,2.5,9.375,8.355957834,0.015681714,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.778202334,0.76112598,0.831977401,0.839467188,0.831977401
column3C.csv,310,6,1,0.449423656,0.630961928,242.3540544,300717.5757,474789.0795,12.77716764,0.612230825,0.224848619,0.314715655,0.40742149,0.62486755,0.411994526,0.4,62,24,16,5,2.5,9.375,8.355957834,0.015681714,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.785577776,0.769107035,0.838587571,0.844882432,0.838587571
column3C.csv,310,6,1,0.449423656,0.630961928,242.3540544,300717.5757,474789.0795,12.77716764,0.612230825,0.224848619,0.314715655,0.40742149,0.62486755,0.411994526,0.4,62,24,16,5,2.5,9.375,8.355957834,0.015681714,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.812723859,0.793016731,0.855367232,0.860534783,0.855367232
column3C.csv,310,6,1,0.449423656,0.630961928,242.3540544,300717.5757,474789.0795,12.77716764,0.612230825,0.224848619,0.314715655,0.40742149,0.62486755,0.411994526,0.4,62,24,16,5,2.5,9.375,8.355957834,0.015681714,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.817439059,0.784376592,0.872372881,0.887887265,0.872372881
column3C.csv,310,6,1,0.449423656,0.630961928,242.3540544,300717.5757,474789.0795,12.77716764,0.612230825,0.224848619,0.314715655,0.40742149,0.62486755,0.411994526,0.4,62,24,16,5,2.5,9.375,8.355957834,0.015681714,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.822771548,0.798809896,0.868870056,0.886004658,0.868870056
column3C.csv,310,6,1,0.449423656,0.630961928,242.3540544,300717.5757,474789.0795,12.77716764,0.612230825,0.224848619,0.314715655,0.40742149,0.62486755,0.411994526,0.4,62,24,16,5,2.5,9.375,8.355957834,0.015681714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.963967858,0.963572361,0.975,0.977080628,0.975
column3C.csv,310,6,1,0.449423656,0.630961928,242.3540544,300717.5757,474789.0795,12.77716764,0.612230825,0.224848619,0.314715655,0.40742149,0.62486755,0.411994526,0.4,62,24,16,5,2.5,9.375,8.355957834,0.015681714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.85842082,0.84948679,0.904166667,0.908197647,0.904166667
column3C.csv,310,6,1,0.449423656,0.630961928,242.3540544,300717.5757,474789.0795,12.77716764,0.612230825,0.224848619,0.314715655,0.40742149,0.62486755,0.411994526,0.4,62,24,16,5,2.5,9.375,8.355957834,0.015681714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.933669716,0.922906871,0.95,0.953566858,0.95
column3C.csv,310,6,1,0.449423656,0.630961928,242.3540544,300717.5757,474789.0795,12.77716764,0.612230825,0.224848619,0.314715655,0.40742149,0.62486755,0.411994526,0.4,62,24,16,5,2.5,9.375,8.355957834,0.015681714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.911651869,0.901024988,0.941666667,0.948651141,0.941666667
column3C.csv,310,6,1,0.449423656,0.630961928,242.3540544,300717.5757,474789.0795,12.77716764,0.612230825,0.224848619,0.314715655,0.40742149,0.62486755,0.411994526,0.4,62,24,16,5,2.5,9.375,8.355957834,0.015681714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.955714452,0.952336267,0.970833333,0.972389601,0.970833333
column3C.csv,310,6,1,0.449423656,0.630961928,242.3540544,300717.5757,474789.0795,12.77716764,0.612230825,0.224848619,0.314715655,0.40742149,0.62486755,0.411994526,0.4,62,24,16,5,2.5,9.375,8.355957834,0.015681714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.963967858,0.963572361,0.975,0.977080628,0.975
column3C.csv,310,6,1,0.449423656,0.630961928,242.3540544,300717.5757,474789.0795,12.77716764,0.612230825,0.224848619,0.314715655,0.40742149,0.62486755,0.411994526,0.4,62,24,16,5,2.5,9.375,8.355957834,0.015681714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.882371119,0.877980016,0.920833333,0.927587378,0.920833333
column3C.csv,310,6,1,0.449423656,0.630961928,242.3540544,300717.5757,474789.0795,12.77716764,0.612230825,0.224848619,0.314715655,0.40742149,0.62486755,0.411994526,0.4,62,24,16,5,2.5,9.375,8.355957834,0.015681714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.933669716,0.922906871,0.95,0.953566858,0.95
column3C.csv,310,6,1,0.449423656,0.630961928,242.3540544,300717.5757,474789.0795,12.77716764,0.612230825,0.224848619,0.314715655,0.40742149,0.62486755,0.411994526,0.4,62,24,16,5,2.5,9.375,8.355957834,0.015681714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.911651869,0.901024988,0.941666667,0.948651141,0.941666667
column3C.csv,310,6,1,0.449423656,0.630961928,242.3540544,300717.5757,474789.0795,12.77716764,0.612230825,0.224848619,0.314715655,0.40742149,0.62486755,0.411994526,0.4,62,24,16,5,2.5,9.375,8.355957834,0.015681714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.945253268,0.939404623,0.9625,0.964754528,0.9625
column3C.csv,310,6,1,0.449423656,0.630961928,242.3540544,300717.5757,474789.0795,12.77716764,0.612230825,0.224848619,0.314715655,0.40742149,0.62486755,0.411994526,0.4,62,24,16,5,2.5,9.375,8.355957834,0.015681714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.954506807,0.953523853,0.968627451,0.970382559,0.968627451
column3C.csv,310,6,1,0.449423656,0.630961928,242.3540544,300717.5757,474789.0795,12.77716764,0.612230825,0.224848619,0.314715655,0.40742149,0.62486755,0.411994526,0.4,62,24,16,5,2.5,9.375,8.355957834,0.015681714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.889841852,0.881375182,0.925098039,0.939038462,0.925098039
column3C.csv,310,6,1,0.449423656,0.630961928,242.3540544,300717.5757,474789.0795,12.77716764,0.612230825,0.224848619,0.314715655,0.40742149,0.62486755,0.411994526,0.4,62,24,16,5,2.5,9.375,8.355957834,0.015681714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.891313448,0.873786766,0.917333333,0.918771004,0.917333333
column3C.csv,310,6,1,0.449423656,0.630961928,242.3540544,300717.5757,474789.0795,12.77716764,0.612230825,0.224848619,0.314715655,0.40742149,0.62486755,0.411994526,0.4,62,24,16,5,2.5,9.375,8.355957834,0.015681714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.926705266,0.921566331,0.948941176,0.954584842,0.948941176
column3C.csv,310,6,1,0.449423656,0.630961928,242.3540544,300717.5757,474789.0795,12.77716764,0.612230825,0.224848619,0.314715655,0.40742149,0.62486755,0.411994526,0.4,62,24,16,5,2.5,9.375,8.355957834,0.015681714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.944640124,0.944316886,0.960705882,0.965646197,0.960705882
column3C.csv,310,6,1,0.449423656,0.630961928,242.3540544,300717.5757,474789.0795,12.77716764,0.612230825,0.224848619,0.314715655,0.40742149,0.62486755,0.411994526,0.4,62,24,16,5,2.5,9.375,8.355957834,0.015681714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.378308048,0.187006001,0.473913043,0.463766749,0.473913043
column3C.csv,310,6,1,0.449423656,0.630961928,242.3540544,300717.5757,474789.0795,12.77716764,0.612230825,0.224848619,0.314715655,0.40742149,0.62486755,0.411994526,0.4,62,24,16,5,2.5,9.375,8.355957834,0.015681714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.499104717,0.42362842,0.527667984,0.556997427,0.527667984
column3C.csv,310,6,1,0.449423656,0.630961928,242.3540544,300717.5757,474789.0795,12.77716764,0.612230825,0.224848619,0.314715655,0.40742149,0.62486755,0.411994526,0.4,62,24,16,5,2.5,9.375,8.355957834,0.015681714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.628141514,0.576887204,0.6256917,0.641603835,0.6256917
column3C.csv,310,6,1,0.449423656,0.630961928,242.3540544,300717.5757,474789.0795,12.77716764,0.612230825,0.224848619,0.314715655,0.40742149,0.62486755,0.411994526,0.4,62,24,16,5,2.5,9.375,8.355957834,0.015681714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.364016637,0,0.571146245,0.587569573,0.571146245
column3C.csv,310,6,1,0.449423656,0.630961928,242.3540544,300717.5757,474789.0795,12.77716764,0.612230825,0.224848619,0.314715655,0.40742149,0.62486755,0.411994526,0.4,62,24,16,5,2.5,9.375,8.355957834,0.015681714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.588897208,0.542378552,0.599209486,0.625181519,0.599209486
column3C.csv,310,6,1,0.449423656,0.630961928,242.3540544,300717.5757,474789.0795,12.77716764,0.612230825,0.224848619,0.314715655,0.40742149,0.62486755,0.411994526,0.4,62,24,16,5,2.5,9.375,8.355957834,0.015681714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.910946938,0.903757846,0.935324675,0.940862097,0.935324675
column3C.csv,310,6,1,0.449423656,0.630961928,242.3540544,300717.5757,474789.0795,12.77716764,0.612230825,0.224848619,0.314715655,0.40742149,0.62486755,0.411994526,0.4,62,24,16,5,2.5,9.375,8.355957834,0.015681714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.8246395,0.814212054,0.870584416,0.883775932,0.870584416
column3C.csv,310,6,1,0.449423656,0.630961928,242.3540544,300717.5757,474789.0795,12.77716764,0.612230825,0.224848619,0.314715655,0.40742149,0.62486755,0.411994526,0.4,62,24,16,5,2.5,9.375,8.355957834,0.015681714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.857634456,0.841783401,0.888441558,0.895608515,0.888441558
column3C.csv,310,6,1,0.449423656,0.630961928,242.3540544,300717.5757,474789.0795,12.77716764,0.612230825,0.224848619,0.314715655,0.40742149,0.62486755,0.411994526,0.4,62,24,16,5,2.5,9.375,8.355957834,0.015681714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.889369655,0.879705836,0.920909091,0.926105663,0.920909091
column3C.csv,310,6,1,0.449423656,0.630961928,242.3540544,300717.5757,474789.0795,12.77716764,0.612230825,0.224848619,0.314715655,0.40742149,0.62486755,0.411994526,0.4,62,24,16,5,2.5,9.375,8.355957834,0.015681714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.889067364,0.88306622,0.917337662,0.925181034,0.917337662
column3C.csv,310,6,1,0.449423656,0.630961928,242.3540544,300717.5757,474789.0795,12.77716764,0.612230825,0.224848619,0.314715655,0.40742149,0.62486755,0.411994526,0.4,62,24,16,5,2.5,9.375,8.355957834,0.015681714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.920482323,0.913940818,0.922222222,0.93376175,0.922222222
column3C.csv,310,6,1,0.449423656,0.630961928,242.3540544,300717.5757,474789.0795,12.77716764,0.612230825,0.224848619,0.314715655,0.40742149,0.62486755,0.411994526,0.4,62,24,16,5,2.5,9.375,8.355957834,0.015681714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.910366996,0.905652708,0.911111111,0.917814038,0.911111111
column3C.csv,310,6,1,0.449423656,0.630961928,242.3540544,300717.5757,474789.0795,12.77716764,0.612230825,0.224848619,0.314715655,0.40742149,0.62486755,0.411994526,0.4,62,24,16,5,2.5,9.375,8.355957834,0.015681714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.938166606,0.934315616,0.938888889,0.946459096,0.938888889
column3C.csv,310,6,1,0.449423656,0.630961928,242.3540544,300717.5757,474789.0795,12.77716764,0.612230825,0.224848619,0.314715655,0.40742149,0.62486755,0.411994526,0.4,62,24,16,5,2.5,9.375,8.355957834,0.015681714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.937819757,0.933725041,0.938888889,0.944708396,0.938888889
column3C.csv,310,6,1,0.449423656,0.630961928,242.3540544,300717.5757,474789.0795,12.77716764,0.612230825,0.224848619,0.314715655,0.40742149,0.62486755,0.411994526,0.4,62,24,16,5,2.5,9.375,8.355957834,0.015681714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.948766506,0.94610809,0.95,0.954965035,0.95
column3C.csv,310,6,1,0.449423656,0.630961928,242.3540544,300717.5757,474789.0795,12.77716764,0.612230825,0.224848619,0.314715655,0.40742149,0.62486755,0.411994526,0.4,62,24,16,5,2.5,9.375,8.355957834,0.015681714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.92335653,0.92090935,0.923237998,0.928439164,0.923237998
column3C.csv,310,6,1,0.449423656,0.630961928,242.3540544,300717.5757,474789.0795,12.77716764,0.612230825,0.224848619,0.314715655,0.40742149,0.62486755,0.411994526,0.4,62,24,16,5,2.5,9.375,8.355957834,0.015681714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.879554566,0.875867321,0.88026047,0.884869042,0.88026047
column3C.csv,310,6,1,0.449423656,0.630961928,242.3540544,300717.5757,474789.0795,12.77716764,0.612230825,0.224848619,0.314715655,0.40742149,0.62486755,0.411994526,0.4,62,24,16,5,2.5,9.375,8.355957834,0.015681714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.829937427,0.819405208,0.837129724,0.845057816,0.837129724
column3C.csv,310,6,1,0.449423656,0.630961928,242.3540544,300717.5757,474789.0795,12.77716764,0.612230825,0.224848619,0.314715655,0.40742149,0.62486755,0.411994526,0.4,62,24,16,5,2.5,9.375,8.355957834,0.015681714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.85810147,0.852703806,0.85758427,0.865173734,0.85758427
column3C.csv,310,6,1,0.449423656,0.630961928,242.3540544,300717.5757,474789.0795,12.77716764,0.612230825,0.224848619,0.314715655,0.40742149,0.62486755,0.411994526,0.4,62,24,16,5,2.5,9.375,8.355957834,0.015681714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.932311614,0.930767531,0.932303371,0.935275269,0.932303371
ecoli-0_vs_1.csv,220,7,0,0.517916825,0.750776343,285.3521676,13.71663019,17.95445026,0.094808319,0.566903623,0.165736917,0.840585877,0.755884934,0.928964275,0.756764865,0.538461538,14,7,7,15.71428571,11,20.42857143,1.00739488,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.942718247,0.94591712,0.963636364,1,0.898333333
ecoli-0_vs_1.csv,220,7,0,0.517916825,0.750776343,285.3521676,13.71663019,17.95445026,0.094808319,0.566903623,0.165736917,0.840585877,0.755884934,0.928964275,0.756764865,0.538461538,14,7,7,15.71428571,11,20.42857143,1.00739488,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.942911255,0.958568864,0.959090909,0.932026144,0.96
ecoli-0_vs_1.csv,220,7,0,0.517916825,0.750776343,285.3521676,13.71663019,17.95445026,0.094808319,0.566903623,0.165736917,0.840585877,0.755884934,0.928964275,0.756764865,0.538461538,14,7,7,15.71428571,11,20.42857143,1.00739488,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.919363395,0.92482816,0.95,1,0.860833333
ecoli-0_vs_1.csv,220,7,0,0.517916825,0.750776343,285.3521676,13.71663019,17.95445026,0.094808319,0.566903623,0.165736917,0.840585877,0.755884934,0.928964275,0.756764865,0.538461538,14,7,7,15.71428571,11,20.42857143,1.00739488,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.979755284,0.980085881,0.986363636,1,0.960833333
ecoli-0_vs_1.csv,220,7,0,0.517916825,0.750776343,285.3521676,13.71663019,17.95445026,0.094808319,0.566903623,0.165736917,0.840585877,0.755884934,0.928964275,0.756764865,0.538461538,14,7,7,15.71428571,11,20.42857143,1.00739488,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.97374861,0.979654996,0.981818182,0.975,0.973333333
ecoli-0_vs_1.csv,220,7,0,0.517916825,0.750776343,285.3521676,13.71663019,17.95445026,0.094808319,0.566903623,0.165736917,0.840585877,0.755884934,0.928964275,0.756764865,0.538461538,14,7,7,15.71428571,11,20.42857143,1.00739488,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9581258,0.957818308,0.957955233,0.966666667,0.950738916
ecoli-0_vs_1.csv,220,7,0,0.517916825,0.750776343,285.3521676,13.71663019,17.95445026,0.094808319,0.566903623,0.165736917,0.840585877,0.755884934,0.928964275,0.756764865,0.538461538,14,7,7,15.71428571,11,20.42857143,1.00739488,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.96209457,0.961032208,0.961524501,0.954293924,0.972167488
ecoli-0_vs_1.csv,220,7,0,0.517916825,0.750776343,285.3521676,13.71663019,17.95445026,0.094808319,0.566903623,0.165736917,0.840585877,0.755884934,0.928964275,0.756764865,0.538461538,14,7,7,15.71428571,11,20.42857143,1.00739488,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.931095831,0.933890333,0.936902601,1,0.873399015
ecoli-0_vs_1.csv,220,7,0,0.517916825,0.750776343,285.3521676,13.71663019,17.95445026,0.094808319,0.566903623,0.165736917,0.840585877,0.755884934,0.928964275,0.756764865,0.538461538,14,7,7,15.71428571,11,20.42857143,1.00739488,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.982075644,0.982293932,0.982516636,1,0.965024631
ecoli-0_vs_1.csv,220,7,0,0.517916825,0.750776343,285.3521676,13.71663019,17.95445026,0.094808319,0.566903623,0.165736917,0.840585877,0.755884934,0.928964275,0.756764865,0.538461538,14,7,7,15.71428571,11,20.42857143,1.00739488,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.978815456,0.978878088,0.979007864,0.986666667,0.972167488
ecoli-0_vs_1.csv,220,7,0,0.517916825,0.750776343,285.3521676,13.71663019,17.95445026,0.094808319,0.566903623,0.165736917,0.840585877,0.755884934,0.928964275,0.756764865,0.538461538,14,7,7,15.71428571,11,20.42857143,1.00739488,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.933763441,0.93768052,0.940860215,0.986666667,0.895
ecoli-0_vs_1.csv,220,7,0,0.517916825,0.750776343,285.3521676,13.71663019,17.95445026,0.094808319,0.566903623,0.165736917,0.840585877,0.755884934,0.928964275,0.756764865,0.538461538,14,7,7,15.71428571,11,20.42857143,1.00739488,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.986651835,0.986867524,0.987096774,1,0.974166667
ecoli-0_vs_1.csv,220,7,0,0.517916825,0.750776343,285.3521676,13.71663019,17.95445026,0.094808319,0.566903623,0.165736917,0.840585877,0.755884934,0.928964275,0.756764865,0.538461538,14,7,7,15.71428571,11,20.42857143,1.00739488,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.92596218,0.930444404,0.934408602,1,0.87
ecoli-0_vs_1.csv,220,7,0,0.517916825,0.750776343,285.3521676,13.71663019,17.95445026,0.094808319,0.566903623,0.165736917,0.840585877,0.755884934,0.928964275,0.756764865,0.538461538,14,7,7,15.71428571,11,20.42857143,1.00739488,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.966866889,0.967599561,0.967526882,0.986666667,0.948333333
ecoli-0_vs_1.csv,220,7,0,0.517916825,0.750776343,285.3521676,13.71663019,17.95445026,0.094808319,0.566903623,0.165736917,0.840585877,0.755884934,0.928964275,0.756764865,0.538461538,14,7,7,15.71428571,11,20.42857143,1.00739488,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.986651835,0.986867524,0.987096774,1,0.974166667
ecoli-0_vs_1.csv,220,7,0,0.517916825,0.750776343,285.3521676,13.71663019,17.95445026,0.094808319,0.566903623,0.165736917,0.840585877,0.755884934,0.928964275,0.756764865,0.538461538,14,7,7,15.71428571,11,20.42857143,1.00739488,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1
ecoli-0_vs_1.csv,220,7,0,0.517916825,0.750776343,285.3521676,13.71663019,17.95445026,0.094808319,0.566903623,0.165736917,0.840585877,0.755884934,0.928964275,0.756764865,0.538461538,14,7,7,15.71428571,11,20.42857143,1.00739488,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
ecoli-0_vs_1.csv,220,7,0,0.517916825,0.750776343,285.3521676,13.71663019,17.95445026,0.094808319,0.566903623,0.165736917,0.840585877,0.755884934,0.928964275,0.756764865,0.538461538,14,7,7,15.71428571,11,20.42857143,1.00739488,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.964679245,0.966263289,0.967272727,1,0.935714286
ecoli-0_vs_1.csv,220,7,0,0.517916825,0.750776343,285.3521676,13.71663019,17.95445026,0.094808319,0.566903623,0.165736917,0.840585877,0.755884934,0.928964275,0.756764865,0.538461538,14,7,7,15.71428571,11,20.42857143,1.00739488,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
ecoli-0_vs_1.csv,220,7,0,0.517916825,0.750776343,285.3521676,13.71663019,17.95445026,0.094808319,0.566903623,0.165736917,0.840585877,0.755884934,0.928964275,0.756764865,0.538461538,14,7,7,15.71428571,11,20.42857143,1.00739488,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
