Dataset,Original Rows,Columns,Type,Silhouettescore,DaviesBouldinscore,Calinskiharabazscore,Cohesionscore,Separationscore,RMSSTDscore,RSscore,XBscore,Adjustedrandomscore,Adjusted_mutual_info_score,Fowlkes_mallows_score,Normalizedmutualinfoscore,imbalanced_ratio_before_sampling,total_hypersphere,hypersphere_minority,hypersphere_majority,samplesperhypersphere,samplesperhypersphere_minority,samplesperhypersphere_majority,Average distance between class,overlapping,ComplexityMetric,WeightedCM,DualWeightedCM,None,SMOTE,NearMiss,SMOTEENN,Randomoversampling,ADASYN,BorderlineSMOTE,SVMSMOTE,RandomUnderSampler,ClusterCentroids,NearMissversion1,NearMissversion2,NearMissversion3,TomekLinks,EditedNearestNeighbours,RepeatedEditedNearestNeighbours,AllKNN,CondensedNearestNeighbour,NeighbourhoodCleaningRule,InstanceHardnessThreshold,SMOTETomek,KNN,DT,GNB,SVM,RF,F1,G-mean,Accuracy,Precision,Recall,AUC-ROC,AUC-PR,BalancedAccuracy,CWA
SPECTF.csv,267,44,0,0.45436253,1.38962921,107.422996,826606.754,335081.411,8.41976944,0.28844351,0.34569379,-0.1067234,0.08597214,0.66213049,0.08960549,0.25943396,71,24,47,3.76056338,2.29166667,4.5106383,16.0694665,3.60E-19,0.67272727,0.56363636,0.56363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.89918343,0.89742534,0.89963768,0.86862488,0.5908547,0.90705128,0.94990368,0.01818182,0.03037975
SPECTF.csv,267,44,0,0.45436253,1.38962921,107.422996,826606.754,335081.411,8.41976944,0.28844351,0.34569379,-0.1067234,0.08597214,0.66213049,0.08960549,0.25943396,71,24,47,3.76056338,2.29166667,4.5106383,16.0694665,3.60E-19,0.67272727,0.56363636,0.56363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.95933333,0.95897333,0.95797101,0.98744172,0.67980769,0.98939394,0.98963675,0.01818182,0.03037975
SPECTF.csv,267,44,0,0.45436253,1.38962921,107.422996,826606.754,335081.411,8.41976944,0.28844351,0.34569379,-0.1067234,0.08597214,0.66213049,0.08960549,0.25943396,71,24,47,3.76056338,2.29166667,4.5106383,16.0694665,3.60E-19,0.67272727,0.56363636,0.56363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.8696834,0.59215378,0.80434783,0.66986345,0.37620879,0.60757576,0.71467922,0.01428571,0.01904762
SPECTF.csv,267,44,0,0.45436253,1.38962921,107.422996,826606.754,335081.411,8.41976944,0.28844351,0.34569379,-0.1067234,0.08597214,0.66213049,0.08960549,0.25943396,71,24,47,3.76056338,2.29166667,4.5106383,16.0694665,3.60E-19,0.67272727,0.56363636,0.56363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.96851233,0.96538938,0.96630435,0.99541521,0.52059735,0.99708625,0.99752336,0.01818182,0.03037975
SPECTF.csv,267,44,0,0.45436253,1.38962921,107.422996,826606.754,335081.411,8.41976944,0.28844351,0.34569379,-0.1067234,0.08597214,0.66213049,0.08960549,0.25943396,71,24,47,3.76056338,2.29166667,4.5106383,16.0694665,3.60E-19,0.67272727,0.56363636,0.56363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.77033766,0.79268975,0.81515406,0.87277148,0.58251291,0.84426383,0.91836634,0.04119625,0.05277191
SPECTF.csv,267,44,0,0.45436253,1.38962921,107.422996,826606.754,335081.411,8.41976944,0.28844351,0.34569379,-0.1067234,0.08597214,0.66213049,0.08960549,0.25943396,71,24,47,3.76056338,2.29166667,4.5106383,16.0694665,3.60E-19,0.67272727,0.56363636,0.56363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.82440402,0.83638464,0.84366947,0.79579396,0.6877537,0.86219085,0.89939901,0.0274026,0.0294256
SPECTF.csv,267,44,0,0.45436253,1.38962921,107.422996,826606.754,335081.411,8.41976944,0.28844351,0.34569379,-0.1067234,0.08597214,0.66213049,0.08960549,0.25943396,71,24,47,3.76056338,2.29166667,4.5106383,16.0694665,3.60E-19,0.67272727,0.56363636,0.56363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.79726174,0.81269714,0.82240896,0.81241298,0.79957077,0.92319649,0.93036737,0.03841847,0.05074784
SPECTF.csv,267,44,0,0.45436253,1.38962921,107.422996,826606.754,335081.411,8.41976944,0.28844351,0.34569379,-0.1067234,0.08597214,0.66213049,0.08960549,0.25943396,71,24,47,3.76056338,2.29166667,4.5106383,16.0694665,3.60E-19,0.67272727,0.56363636,0.56363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.87473715,0.88373625,0.89106443,0.82467714,0.6980552,0.92185308,0.94844571,0.04245887,0.0542156
SPECTF.csv,267,44,0,0.45436253,1.38962921,107.422996,826606.754,335081.411,8.41976944,0.28844351,0.34569379,-0.1067234,0.08597214,0.66213049,0.08960549,0.25943396,71,24,47,3.76056338,2.29166667,4.5106383,16.0694665,3.60E-19,0.67272727,0.56363636,0.56363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.87246277,0.87756919,0.88159664,0.92458023,0.60636181,0.96352898,0.9689044,0.03692641,0.04899918
Sonar.csv,208,60,0,0.19839995,1.80051893,59.6994583,280.533978,81.2996433,0.15065498,0.22468792,0.85978313,0.00640984,0.00530525,0.50276638,0.00879011,0.87387387,50,31,19,4.16,3.12903226,5.84210526,1.16766955,1.05E-06,0.2371134,0.22680412,0.22680412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.50748013,0.51976765,0.5232288,0.56778539,0.50860356,0.56367901,0.62237867,0,0
Sonar.csv,208,60,0,0.19839995,1.80051893,59.6994583,280.533978,81.2996433,0.15065498,0.22468792,0.85978313,0.00640984,0.00530525,0.50276638,0.00879011,0.87387387,50,31,19,4.16,3.12903226,5.84210526,1.16766955,1.05E-06,0.2371134,0.22680412,0.22680412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.58681469,0.57408913,0.61602787,0.70702188,0.5245614,0.61378406,0.69847766,0,0
Sonar.csv,208,60,0,0.19839995,1.80051893,59.6994583,280.533978,81.2996433,0.15065498,0.22468792,0.85978313,0.00640984,0.00530525,0.50276638,0.00879011,0.87387387,50,31,19,4.16,3.12903226,5.84210526,1.16766955,1.05E-06,0.2371134,0.22680412,0.22680412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.67503225,0.62243846,0.64250871,0.70196843,0.58457866,0.73233514,0.77231918,0,0
Sonar.csv,208,60,0,0.19839995,1.80051893,59.6994583,280.533978,81.2996433,0.15065498,0.22468792,0.85978313,0.00640984,0.00530525,0.50276638,0.00879011,0.87387387,50,31,19,4.16,3.12903226,5.84210526,1.16766955,1.05E-06,0.2371134,0.22680412,0.22680412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.62510267,0.62570361,0.63054588,0.6576351,0.55106232,0.679689,0.70107932,0,0
Sonar.csv,208,60,0,0.19839995,1.80051893,59.6994583,280.533978,81.2996433,0.15065498,0.22468792,0.85978313,0.00640984,0.00530525,0.50276638,0.00879011,0.87387387,50,31,19,4.16,3.12903226,5.84210526,1.16766955,1.05E-06,0.2371134,0.22680412,0.22680412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.68095238,0.70399029,0.7213705,0.74793755,0.5642748,0.77214687,0.79366042,0,0
Sonar.csv,208,60,0,0.19839995,1.80051893,59.6994583,280.533978,81.2996433,0.15065498,0.22468792,0.85978313,0.00640984,0.00530525,0.50276638,0.00879011,0.87387387,50,31,19,4.16,3.12903226,5.84210526,1.16766955,1.05E-06,0.2371134,0.22680412,0.22680412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.68339778,0.68757838,0.70645161,0.714683,0.62974189,0.76490896,0.77554516,0,0
Sonar.csv,208,60,0,0.19839995,1.80051893,59.6994583,280.533978,81.2996433,0.15065498,0.22468792,0.85978313,0.00640984,0.00530525,0.50276638,0.00879011,0.87387387,50,31,19,4.16,3.12903226,5.84210526,1.16766955,1.05E-06,0.2371134,0.22680412,0.22680412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.70150104,0.69581876,0.7125,0.74193158,0.5904127,0.72002101,0.79555059,0,0
Sonar.csv,208,60,0,0.19839995,1.80051893,59.6994583,280.533978,81.2996433,0.15065498,0.22468792,0.85978313,0.00640984,0.00530525,0.50276638,0.00879011,0.87387387,50,31,19,4.16,3.12903226,5.84210526,1.16766955,1.05E-06,0.2371134,0.22680412,0.22680412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.64927031,0.54517337,0.65383065,0.77238806,0.59695611,0.81291317,0.83323772,0,0
Sonar.csv,208,60,0,0.19839995,1.80051893,59.6994583,280.533978,81.2996433,0.15065498,0.22468792,0.85978313,0.00640984,0.00530525,0.50276638,0.00879011,0.87387387,50,31,19,4.16,3.12903226,5.84210526,1.16766955,1.05E-06,0.2371134,0.22680412,0.22680412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.63756856,0.60825777,0.64294355,0.75421232,0.59551998,0.82128852,0.81883991,0,0
Sonar.csv,208,60,0,0.19839995,1.80051893,59.6994583,280.533978,81.2996433,0.15065498,0.22468792,0.85978313,0.00640984,0.00530525,0.50276638,0.00879011,0.87387387,50,31,19,4.16,3.12903226,5.84210526,1.16766955,1.05E-06,0.2371134,0.22680412,0.22680412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.66884936,0.6482353,0.70564516,0.8389815,0.60962701,0.89137955,0.89606296,0,0
Sonar.csv,208,60,0,0.19839995,1.80051893,59.6994583,280.533978,81.2996433,0.15065498,0.22468792,0.85978313,0.00640984,0.00530525,0.50276638,0.00879011,0.87387387,50,31,19,4.16,3.12903226,5.84210526,1.16766955,1.05E-06,0.2371134,0.22680412,0.22680412,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.62742305,0.57945261,0.59888889,0.63291687,0.62916439,0.65600072,0.69931805,0,0
Sonar.csv,208,60,0,0.19839995,1.80051893,59.6994583,280.533978,81.2996433,0.15065498,0.22468792,0.85978313,0.00640984,0.00530525,0.50276638,0.00879011,0.87387387,50,31,19,4.16,3.12903226,5.84210526,1.16766955,1.05E-06,0.2371134,0.22680412,0.22680412,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.59269788,0.57277321,0.6040404,0.67589691,0.52621871,0.61413942,0.6707476,0,0
Sonar.csv,208,60,0,0.19839995,1.80051893,59.6994583,280.533978,81.2996433,0.15065498,0.22468792,0.85978313,0.00640984,0.00530525,0.50276638,0.00879011,0.87387387,50,31,19,4.16,3.12903226,5.84210526,1.16766955,1.05E-06,0.2371134,0.22680412,0.22680412,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.64953035,0.53322587,0.59848485,0.71098479,0.5720525,0.70328782,0.77146033,0,0
Sonar.csv,208,60,0,0.19839995,1.80051893,59.6994583,280.533978,81.2996433,0.15065498,0.22468792,0.85978313,0.00640984,0.00530525,0.50276638,0.00879011,0.87387387,50,31,19,4.16,3.12903226,5.84210526,1.16766955,1.05E-06,0.2371134,0.22680412,0.22680412,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.58157472,0.55307024,0.56262626,0.61484918,0.52862147,0.61631333,0.64372262,0,0
Sonar.csv,208,60,0,0.19839995,1.80051893,59.6994583,280.533978,81.2996433,0.15065498,0.22468792,0.85978313,0.00640984,0.00530525,0.50276638,0.00879011,0.87387387,50,31,19,4.16,3.12903226,5.84210526,1.16766955,1.05E-06,0.2371134,0.22680412,0.22680412,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.62188494,0.63577057,0.63949495,0.7421293,0.58382933,0.76081567,0.79954979,0,0
Sonar.csv,208,60,0,0.19839995,1.80051893,59.6994583,280.533978,81.2996433,0.15065498,0.22468792,0.85978313,0.00640984,0.00530525,0.50276638,0.00879011,0.87387387,50,31,19,4.16,3.12903226,5.84210526,1.16766955,1.05E-06,0.2371134,0.22680412,0.22680412,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6084806,0.57702097,0.59010101,0.63729685,0.63064653,0.62765002,0.68105677,0,0
Sonar.csv,208,60,0,0.19839995,1.80051893,59.6994583,280.533978,81.2996433,0.15065498,0.22468792,0.85978313,0.00640984,0.00530525,0.50276638,0.00879011,0.87387387,50,31,19,4.16,3.12903226,5.84210526,1.16766955,1.05E-06,0.2371134,0.22680412,0.22680412,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.63184951,0.55723226,0.59525253,0.66624586,0.59216403,0.6501617,0.70983008,0,0
Sonar.csv,208,60,0,0.19839995,1.80051893,59.6994583,280.533978,81.2996433,0.15065498,0.22468792,0.85978313,0.00640984,0.00530525,0.50276638,0.00879011,0.87387387,50,31,19,4.16,3.12903226,5.84210526,1.16766955,1.05E-06,0.2371134,0.22680412,0.22680412,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.68935095,0.56438157,0.63878788,0.71917592,0.57756756,0.71701401,0.77471247,0,0
Sonar.csv,208,60,0,0.19839995,1.80051893,59.6994583,280.533978,81.2996433,0.15065498,0.22468792,0.85978313,0.00640984,0.00530525,0.50276638,0.00879011,0.87387387,50,31,19,4.16,3.12903226,5.84210526,1.16766955,1.05E-06,0.2371134,0.22680412,0.22680412,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.53909509,0.51033964,0.61363636,0.58336839,0.47079508,0.59293927,0.6094983,0,0
Sonar.csv,208,60,0,0.19839995,1.80051893,59.6994583,280.533978,81.2996433,0.15065498,0.22468792,0.85978313,0.00640984,0.00530525,0.50276638,0.00879011,0.87387387,50,31,19,4.16,3.12903226,5.84210526,1.16766955,1.05E-06,0.2371134,0.22680412,0.22680412,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.70209637,0.6946014,0.69828283,0.79687656,0.55730847,0.80684513,0.82708605,0,0
Sonar.csv,208,60,0,0.19839995,1.80051893,59.6994583,280.533978,81.2996433,0.15065498,0.22468792,0.85978313,0.00640984,0.00530525,0.50276638,0.00879011,0.87387387,50,31,19,4.16,3.12903226,5.84210526,1.16766955,1.05E-06,0.2371134,0.22680412,0.22680412,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5851348,0.5362224,0.56232323,0.61157715,0.61083429,0.62991376,0.6536376,0,0
Sonar.csv,208,60,0,0.19839995,1.80051893,59.6994583,280.533978,81.2996433,0.15065498,0.22468792,0.85978313,0.00640984,0.00530525,0.50276638,0.00879011,0.87387387,50,31,19,4.16,3.12903226,5.84210526,1.16766955,1.05E-06,0.2371134,0.22680412,0.22680412,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.64181778,0.61692783,0.63121212,0.65803902,0.56689629,0.61466942,0.65395491,0,0
Sonar.csv,208,60,0,0.19839995,1.80051893,59.6994583,280.533978,81.2996433,0.15065498,0.22468792,0.85978313,0.00640984,0.00530525,0.50276638,0.00879011,0.87387387,50,31,19,4.16,3.12903226,5.84210526,1.16766955,1.05E-06,0.2371134,0.22680412,0.22680412,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6664972,0.53818208,0.60747475,0.69635958,0.56186948,0.6866511,0.7457031,0,0
Sonar.csv,208,60,0,0.19839995,1.80051893,59.6994583,280.533978,81.2996433,0.15065498,0.22468792,0.85978313,0.00640984,0.00530525,0.50276638,0.00879011,0.87387387,50,31,19,4.16,3.12903226,5.84210526,1.16766955,1.05E-06,0.2371134,0.22680412,0.22680412,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.64380182,0.62137093,0.62656566,0.68374382,0.55279361,0.70458139,0.71767068,0,0
Sonar.csv,208,60,0,0.19839995,1.80051893,59.6994583,280.533978,81.2996433,0.15065498,0.22468792,0.85978313,0.00640984,0.00530525,0.50276638,0.00879011,0.87387387,50,31,19,4.16,3.12903226,5.84210526,1.16766955,1.05E-06,0.2371134,0.22680412,0.22680412,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.68009753,0.66824775,0.67555556,0.77570619,0.55456004,0.77723679,0.81059269,0,0
Sonar.csv,208,60,0,0.19839995,1.80051893,59.6994583,280.533978,81.2996433,0.15065498,0.22468792,0.85978313,0.00640984,0.00530525,0.50276638,0.00879011,0.87387387,50,31,19,4.16,3.12903226,5.84210526,1.16766955,1.05E-06,0.2371134,0.22680412,0.22680412,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.61203879,0.65327929,0.67422402,0.76505597,0.52362155,0.74559557,0.76491307,0,0
Sonar.csv,208,60,0,0.19839995,1.80051893,59.6994583,280.533978,81.2996433,0.15065498,0.22468792,0.85978313,0.00640984,0.00530525,0.50276638,0.00879011,0.87387387,50,31,19,4.16,3.12903226,5.84210526,1.16766955,1.05E-06,0.2371134,0.22680412,0.22680412,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.66212931,0.69273862,0.71093117,0.71707745,0.56884211,0.69563712,0.74867851,0,0
Sonar.csv,208,60,0,0.19839995,1.80051893,59.6994583,280.533978,81.2996433,0.15065498,0.22468792,0.85978313,0.00640984,0.00530525,0.50276638,0.00879011,0.87387387,50,31,19,4.16,3.12903226,5.84210526,1.16766955,1.05E-06,0.2371134,0.22680412,0.22680412,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.64682927,0.61707143,0.63306343,0.74662119,0.56940065,0.76803324,0.79266076,0,0
Sonar.csv,208,60,0,0.19839995,1.80051893,59.6994583,280.533978,81.2996433,0.15065498,0.22468792,0.85978313,0.00640984,0.00530525,0.50276638,0.00879011,0.87387387,50,31,19,4.16,3.12903226,5.84210526,1.16766955,1.05E-06,0.2371134,0.22680412,0.22680412,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.71976292,0.73480279,0.74224022,0.76675449,0.57563495,0.73192521,0.81477194,0,0
Sonar.csv,208,60,0,0.19839995,1.80051893,59.6994583,280.533978,81.2996433,0.15065498,0.22468792,0.85978313,0.00640984,0.00530525,0.50276638,0.00879011,0.87387387,50,31,19,4.16,3.12903226,5.84210526,1.16766955,1.05E-06,0.2371134,0.22680412,0.22680412,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.75640274,0.77969344,0.79338731,0.83715736,0.54282339,0.84512465,0.85970332,0,0
Sonar.csv,208,60,0,0.19839995,1.80051893,59.6994583,280.533978,81.2996433,0.15065498,0.22468792,0.85978313,0.00640984,0.00530525,0.50276638,0.00879011,0.87387387,50,31,19,4.16,3.12903226,5.84210526,1.16766955,1.05E-06,0.2371134,0.22680412,0.22680412,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.58267261,0.62756122,0.67476383,0.80099208,0.50447118,0.72772853,0.79450111,0,0
Sonar.csv,208,60,0,0.19839995,1.80051893,59.6994583,280.533978,81.2996433,0.15065498,0.22468792,0.85978313,0.00640984,0.00530525,0.50276638,0.00879011,0.87387387,50,31,19,4.16,3.12903226,5.84210526,1.16766955,1.05E-06,0.2371134,0.22680412,0.22680412,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.61368901,0.6145546,0.62780027,0.69261492,0.5737594,0.65746537,0.73464393,0,0
Sonar.csv,208,60,0,0.19839995,1.80051893,59.6994583,280.533978,81.2996433,0.15065498,0.22468792,0.85978313,0.00640984,0.00530525,0.50276638,0.00879011,0.87387387,50,31,19,4.16,3.12903226,5.84210526,1.16766955,1.05E-06,0.2371134,0.22680412,0.22680412,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.65205258,0.61744745,0.62699055,0.72441161,0.55309785,0.7334349,0.76116236,0,0
Sonar.csv,208,60,0,0.19839995,1.80051893,59.6994583,280.533978,81.2996433,0.15065498,0.22468792,0.85978313,0.00640984,0.00530525,0.50276638,0.00879011,0.87387387,50,31,19,4.16,3.12903226,5.84210526,1.16766955,1.05E-06,0.2371134,0.22680412,0.22680412,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.70003119,0.71921289,0.7265857,0.75603425,0.56205978,0.76905817,0.78897937,0,0
Sonar.csv,208,60,0,0.19839995,1.80051893,59.6994583,280.533978,81.2996433,0.15065498,0.22468792,0.85978313,0.00640984,0.00530525,0.50276638,0.00879011,0.87387387,50,31,19,4.16,3.12903226,5.84210526,1.16766955,1.05E-06,0.2371134,0.22680412,0.22680412,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.69803478,0.72791011,0.74615385,0.82466042,0.5573061,0.83977839,0.84862097,0,0
Sonar.csv,208,60,0,0.19839995,1.80051893,59.6994583,280.533978,81.2996433,0.15065498,0.22468792,0.85978313,0.00640984,0.00530525,0.50276638,0.00879011,0.87387387,50,31,19,4.16,3.12903226,5.84210526,1.16766955,1.05E-06,0.2371134,0.22680412,0.22680412,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.50842593,0.54594343,0.57692308,0.67772242,0.48207557,0.56770083,0.65633871,0,0
Sonar.csv,208,60,0,0.19839995,1.80051893,59.6994583,280.533978,81.2996433,0.15065498,0.22468792,0.85978313,0.00640984,0.00530525,0.50276638,0.00879011,0.87387387,50,31,19,4.16,3.12903226,5.84210526,1.16766955,1.05E-06,0.2371134,0.22680412,0.22680412,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.59449926,0.60142266,0.61848853,0.72846492,0.56162281,0.68727147,0.75099252,0,0
Sonar.csv,208,60,0,0.19839995,1.80051893,59.6994583,280.533978,81.2996433,0.15065498,0.22468792,0.85978313,0.00640984,0.00530525,0.50276638,0.00879011,0.87387387,50,31,19,4.16,3.12903226,5.84210526,1.16766955,1.05E-06,0.2371134,0.22680412,0.22680412,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.60943092,0.5493154,0.57692308,0.64060253,0.54561476,0.63714681,0.68288036,0,0
Sonar.csv,208,60,0,0.19839995,1.80051893,59.6994583,280.533978,81.2996433,0.15065498,0.22468792,0.85978313,0.00640984,0.00530525,0.50276638,0.00879011,0.87387387,50,31,19,4.16,3.12903226,5.84210526,1.16766955,1.05E-06,0.2371134,0.22680412,0.22680412,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.63783398,0.65517026,0.66005398,0.70480947,0.59092145,0.71927978,0.7693422,0,0
Sonar.csv,208,60,0,0.19839995,1.80051893,59.6994583,280.533978,81.2996433,0.15065498,0.22468792,0.85978313,0.00640984,0.00530525,0.50276638,0.00879011,0.87387387,50,31,19,4.16,3.12903226,5.84210526,1.16766955,1.05E-06,0.2371134,0.22680412,0.22680412,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6737488,0.67860737,0.69554656,0.77298602,0.56785174,0.79196676,0.80771772,0,0
Sonar.csv,208,60,0,0.19839995,1.80051893,59.6994583,280.533978,81.2996433,0.15065498,0.22468792,0.85978313,0.00640984,0.00530525,0.50276638,0.00879011,0.87387387,50,31,19,4.16,3.12903226,5.84210526,1.16766955,1.05E-06,0.2371134,0.22680412,0.22680412,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.52102694,0.53093894,0.5562753,0.67947201,0.49846636,0.61716066,0.69271514,0,0
Sonar.csv,208,60,0,0.19839995,1.80051893,59.6994583,280.533978,81.2996433,0.15065498,0.22468792,0.85978313,0.00640984,0.00530525,0.50276638,0.00879011,0.87387387,50,31,19,4.16,3.12903226,5.84210526,1.16766955,1.05E-06,0.2371134,0.22680412,0.22680412,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.61637655,0.64813096,0.66437247,0.7240485,0.5604386,0.68131579,0.74258237,0,0
Sonar.csv,208,60,0,0.19839995,1.80051893,59.6994583,280.533978,81.2996433,0.15065498,0.22468792,0.85978313,0.00640984,0.00530525,0.50276638,0.00879011,0.87387387,50,31,19,4.16,3.12903226,5.84210526,1.16766955,1.05E-06,0.2371134,0.22680412,0.22680412,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.71340146,0.66452775,0.6805668,0.7412641,0.5644242,0.7765374,0.77174177,0,0
Sonar.csv,208,60,0,0.19839995,1.80051893,59.6994583,280.533978,81.2996433,0.15065498,0.22468792,0.85978313,0.00640984,0.00530525,0.50276638,0.00879011,0.87387387,50,31,19,4.16,3.12903226,5.84210526,1.16766955,1.05E-06,0.2371134,0.22680412,0.22680412,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.53506056,0.53304871,0.55668016,0.6024968,0.51401786,0.56578947,0.62806539,0,0
Sonar.csv,208,60,0,0.19839995,1.80051893,59.6994583,280.533978,81.2996433,0.15065498,0.22468792,0.85978313,0.00640984,0.00530525,0.50276638,0.00879011,0.87387387,50,31,19,4.16,3.12903226,5.84210526,1.16766955,1.05E-06,0.2371134,0.22680412,0.22680412,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.69894694,0.7246944,0.73670715,0.81780465,0.54927909,0.83966759,0.842116,0,0
Sonar.csv,208,60,0,0.19839995,1.80051893,59.6994583,280.533978,81.2996433,0.15065498,0.22468792,0.85978313,0.00640984,0.00530525,0.50276638,0.00879011,0.87387387,50,31,19,4.16,3.12903226,5.84210526,1.16766955,1.05E-06,0.2371134,0.22680412,0.22680412,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.55500506,0.52657088,0.52941176,0.61701697,0.53299004,0.51321053,0.66409677,0,0
